/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,017812;5,94977
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,017812;20,18197
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,017812;80,79470
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/358;1;1,167981;6,82760
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/369;1;1,689401;9,87564
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/370;1;1,639344;9,58303
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;1;7,458391;43,59912
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;1;1,743628;10,19264
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;1;1,743628;23,37808
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;1;1,822884;10,65594
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;1;1,822884;24,44072
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia;1;1,251408;7,31529
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia;1;1,251408;16,77852
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;6,378009;37,28359
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;6,378009;85,51454
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,547574;9,04657
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,547574;20,74944
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium;1;1,831227;10,70471
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium;1;1,831227;24,55257
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;1;1,560088;9,11973
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;1;1,560088;20,91723
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;1;1,560088;24,46043
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;1;1,430776;8,36381
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;1;1,430776;19,18345
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;1;1,430776;22,43296
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;1;1,076211;6,29115
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;1;1,076211;14,42953
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;1;1,076211;16,87377
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;1;1,109582;6,48622
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;1;1,109582;14,87696
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;1;1,109582;17,39699
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,251408;7,31529
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,251408;16,77852
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,251408;19,62067
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium;1;1,635173;9,55864
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium;1;1,635173;21,92394
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium;1;1,635173;25,63767
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;1;7,078797;41,38015
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;1;1,706086;9,97318
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;1;1,706086;24,10136
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;1;1,555917;9,09534
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;1;1,555917;21,97996
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;1;1,247236;7,29090
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;1;1,247236;17,61933
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;1;1,280607;7,48598
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;1;1,280607;18,09075
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,334835;7,80297
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,334835;18,85681
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium;1;1,768656;10,33894
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium;1;1,768656;24,98527
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;3,337088;19,50744
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,297293;7,58352
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,297293;38,87500
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf;1;1,105410;6,46184
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,714429;10,02195
/prijimaciekonanie==>/struktura-univerzity;1;1,601802;9,36357
/prijimaciekonanie==>/studium;1;3,182747;18,60522
/prijimaciekonanie==>/studium, /prijimaciekonanie;1;1,226380;7,16898
/prijimaciekonanie, /studium==>/prijimaciekonanie;1;1,226380;38,53211
/prijimaciekonanie==>/studium, /studium/akreditovane-programy;1;1,151295;6,73007
/prijimaciekonanie, /studium==>/studium/akreditovane-programy;1;1,151295;36,17300
/prijimaciekonanie==>/studium/akreditovane-programy;1;1,330664;7,77859
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie;1;1,159638;14,70899
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia;1;1,005298;12,75132
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/355;1;1,318150;16,71958
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/358;1;1,735286;22,01058
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;1;2,573729;32,64550
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;1;2,436074;30,89947
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia;1;1,689401;21,42857
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,355692;17,19577
/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,355692;80,24691
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,555917;19,73545
/prijimaciekonanie/moznosti-vs-studia==>/studium;1;1,059525;13,43915
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;1;2,202478;23,44583
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;1;2,273391;24,20071
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia;1;1,522546;16,20782
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;7,779585;82,81528
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;1;1,910483;20,33748
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;1;1,910483;24,55764
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;1;1,739457;18,51687
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;1;1,739457;22,35925
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;1;1,293121;13,76554
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;1;1,293121;16,62198
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;1;1,343178;14,29840
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;1;1,343178;17,26542
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,564260;16,65187
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,564260;20,10724
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium;1;1,960539;20,87034
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium;1;1,960539;25,20107
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,973053;21,00355
/prijimaciekonanie/podmienky-prijatia==>/studium;1;2,240020;23,84547
/prijimaciekonanie/podmienky-prijatia==>/studium/akreditovane-programy;1;1,030326;10,96803
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;1;2,402703;22,64151
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;1;2,223335;20,95126
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;1;1,822884;17,17767
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,197180;11,28145
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,197180;65,67506
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;1;1,852084;17,45283
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,134610;10,69182
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,910483;18,00314
/prijimaciekonanie/podmienky-prijatia/178==>/struktura-univerzity;1;1,059525;9,98428
/prijimaciekonanie/podmienky-prijatia/178==>/studium;1;2,415217;22,75943
/prijimaciekonanie/podmienky-prijatia/178==>/studium, /prijimaciekonanie;1;1,030326;9,70912
/prijimaciekonanie/podmienky-prijatia/178, /studium==>/prijimaciekonanie;1;1,030326;42,65976
/prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium/akreditovane-programy;1;1,005298;9,47327
/prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium/akreditovane-programy;1;1,005298;41,62349
/prijimaciekonanie/podmienky-prijatia/178==>/studium/akreditovane-programy;1;1,092896;10,29874
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie;1;1,126267;24,52316
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/moznosti-vs-studia;1;1,276436;27,79292
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia;1;1,238894;26,97548
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia/178;1;1,193009;25,97639
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,651858;35,96730
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/studium;1;1,047011;22,79746
/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;1;1,247236;42,83668
/struktura-univerzity==>/prijimaciekonanie;1;1,255579;12,03519
/struktura-univerzity==>/struktura-univerzity/fakulta-prirodnych-vied;1;1,568431;15,03399
/struktura-univerzity==>/struktura-univerzity/fakulta-socialnych-vied-a-zdravotnictva;1;1,618487;15,51379
/struktura-univerzity==>/struktura-univerzity/filozoficka-fakulta;1;3,541484;33,94642
/struktura-univerzity==>/struktura-univerzity/pedagogicka-fakulta;1;1,985567;19,03239
/struktura-univerzity==>/studium;1;1,535060;14,71411
/studium==>/dalsie-vzdelavanie;1;1,639344;10,14717
/studium==>/informacie;1;1,238894;7,66847
/studium==>/o-univerzite;1;1,764485;10,92177
/studium==>/prijimaciekonanie;1;5,652192;34,98580
/studium==>/prijimaciekonanie, /prijimaciekonanie;1;1,030326;6,37749
/studium, /prijimaciekonanie==>/prijimaciekonanie;1;1,030326;18,22878
/studium==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;1;1,835398;11,36070
/studium, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;1;1,835398;32,47232
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;1;2,315104;14,32998
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;1;2,315104;40,95941
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;1;2,194135;13,58120
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;1;2,194135;38,81919
/studium==>/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,051183;6,50658
/studium, /prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,051183;18,59779
/studium==>/prijimaciekonanie, /studium;1;1,047011;6,48076
/studium, /prijimaciekonanie==>/studium;1;1,047011;18,52399
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,914654;11,85128
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,914654;33,87454
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,914654;82,70270
/studium==>/prijimaciekonanie/moznosti-vs-studia;1;2,043966;12,65169
/studium==>/prijimaciekonanie/podmienky-prijatia;1;2,431903;15,05293
/studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,998081;12,36767
/studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,998081;82,16123
/studium==>/prijimaciekonanie/podmienky-prijatia/178;1;2,465273;15,25949
/studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,097068;6,79060
/studium==>/struktura-univerzity;1;3,295374;20,39762
/studium==>/struktura-univerzity, /struktura-univerzity/filozoficka-fakulta;1;1,092896;6,76478
/studium, /struktura-univerzity==>/struktura-univerzity/filozoficka-fakulta;1;1,092896;33,16456
/studium==>/struktura-univerzity/filozoficka-fakulta;1;1,318150;8,15905
/studium==>/studium;1;2,707212;16,75704
/studium==>/studium, /prijimaciekonanie;1;1,013640;6,27421
/studium, /studium==>/prijimaciekonanie;1;1,013640;37,44222
/studium==>/studium/118;1;1,610145;9,96643
/studium==>/studium/119;1;1,760314;10,89595
/studium==>/studium/120;1;1,251408;7,74593
/studium==>/studium/134;1;2,803154;17,35089
/studium==>/studium/135;1;1,893797;11,72218
/studium==>/studium/akreditovane-programy;1;5,919159;36,63826
/studium==>/studium/akreditovane-programy, /prijimaciekonanie;1;2,144079;13,27137
/studium, /studium/akreditovane-programy==>/prijimaciekonanie;1;2,144079;36,22269
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia;1;1,051183;6,50658
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/podmienky-prijatia;1;1,051183;17,75899
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia/178;1;1,034497;6,40330
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/podmienky-prijatia/178;1;1,034497;17,47710
/studium==>/studium/akreditovane-programy, /studium/118;1;1,610145;9,96643
/studium, /studium/akreditovane-programy==>/studium/118;1;1,610145;27,20226
/studium==>/studium/akreditovane-programy, /studium/119;1;1,756142;10,87013
/studium, /studium/akreditovane-programy==>/studium/119;1;1,756142;29,66878
/studium==>/studium/akreditovane-programy, /studium/120;1;1,247236;7,72011
/studium, /studium/akreditovane-programy==>/studium/120;1;1,247236;21,07118
/studium==>/studium/akreditovane-programy, /studium/134;1;2,652985;16,42138
/studium, /studium/akreditovane-programy==>/studium/134;1;2,652985;44,82030
/studium==>/studium/akreditovane-programy, /studium/135;1;1,893797;11,72218
/studium, /studium/akreditovane-programy==>/studium/135;1;1,893797;31,99436
/studium==>/studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;1;1,026154;6,35167
/studium, /studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;1;1,026154;17,33615
/studium, /studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;1;1,026154;47,85992
/studium==>/studium/organizacia-studia;1;1,305636;8,08159
/studium/134==>/prijimaciekonanie;1;1,564260;31,09453
/studium/akreditovane-programy==>/prijimaciekonanie;1;2,561215;35,12586
/studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;1;1,243065;17,04805
